Episod,Title,Day,Month,Year,Rate,link
942,The Straw Hats Step In! An Uproarious Deadly Battle at the Execution Ground!,20,9,2020,8.9,https://www.imdb.com//title/tt13084694
943,Luffy's Determination! Win Through the Sumo Inferno!,27,9,2020,8.6,https://www.imdb.com//title/tt13136042
944,The Coming of the Storm! Big Mom's Great Rampage!,4,10,2020,7.7,https://www.imdb.com//title/tt13179750
945,A Grudge Over Oshiruko - Luffy Gets into a Desperate Situation,11,10,2020,8.6,https://www.imdb.com//title/tt13216550
946,Stop the Emperor of the Sea! Queen's Secret Plan!,18,10,2020,7.7,https://www.imdb.com//title/tt13262122
947,The Ultimate Weapon! Excite Bullets Aimed at Luffy,25,10,2020,7.6,https://www.imdb.com//title/tt13302972
948,Start Fighting Back! Luffy and the Red Scabbard Samurai!,1,11,2020,7.7,https://www.imdb.com//title/tt13344554
949,We're Here to Win! Luffy's Desperate Scream!,8,11,2020,9.0,https://www.imdb.com//title/tt13425260
950,Warriors' Dream! Luffy's Conquer of Udon!,15,11,2020,8.9,https://www.imdb.com//title/tt13425262
951,Orochi's Pursuers! Ninja Army Corps vs. Zoro,22,11,2020,8.2,https://www.imdb.com//title/tt13472128
952,Tension Rises in Onigashima! Two Emperors of the Sea Meet?!,29,11,2020,8.7,https://www.imdb.com//title/tt13551404
953,Hiyori's Confession! Reunion on Oihagi Bridge,6,12,2020,8.6,https://www.imdb.com//title/tt13555338
954,Its Name is Enma! Oden's Meito!,13,12,2020,8.4,https://www.imdb.com//title/tt13598264
955,"""A New Alliance?! Kaido's Army Gathers""",20,12,2020,8.1,https://www.imdb.com//title/tt13646988
956,Ticking Down to the Great Battle! The Straw Hats Go into Combat Mode!,27,12,2020,9.0,https://www.imdb.com//title/tt13701032
957,Big News! The Warlords Attack Incident,10,1,2021,9.5,https://www.imdb.com//title/tt13701034
958,"""The Legendary Battle! Garp and Roger""",17,1,2021,9.5,https://www.imdb.com//title/tt13810850
959,"""The Promised Port - Opening of Third Act of Wano Country!""",24,1,2021,9.0,https://www.imdb.com//title/tt13810866
960,"""The Greatest Samurai of Wano Country! Kozuki Oden Appears!""",31,1,2021,8.9,https://www.imdb.com//title/tt13810872
961,"""The Crying Apprentice! Oden and Kin'emon!""",7,2,2021,8.9,https://www.imdb.com//title/tt13810880
962,Changing Destiny - The Whitebeard Pirates Cast Ashore!,14,2,2021,9.2,https://www.imdb.com//title/tt13942964
963,Oden's Determination! Whitebeard's Trials!,21,2,2021,9.3,https://www.imdb.com//title/tt13942968
964,Whitebeard's Little Brother! Oden's Great Adventure!,28,2,2021,9.2,https://www.imdb.com//title/tt13942970
965,Blades Crossed! Roger and Whitebeard!,7,3,2021,9.5,https://www.imdb.com//title/tt14045250
966,Roger's Wish! A New Journey!,21,3,2021,9.4,https://www.imdb.com//title/tt14132834
967,Devoting His Life! Roger's Adventure,28,3,2021,9.4,https://www.imdb.com//title/tt14132844
968,The Pirate King is Born: Arriving at the Last Island!,4,4,2021,9.5,https://www.imdb.com//title/tt14180486
969,To Wano Country! The Roger Pirates Disband,11,4,2021,9.4,https://www.imdb.com//title/tt14387198
970,Sad News: The Opening of the Great Pirate Era,18,4,2021,9.1,https://www.imdb.com//title/tt14440222
971,Raid! Oden and the Nine Red Scabbards,25,4,2021,9.1,https://www.imdb.com//title/tt14442406
972,The Moment of Conclusion! Oden vs. Kaido!,2,5,2021,9.5,https://www.imdb.com//title/tt14442438
973,Sentenced to Boil! Oden's Deadly Hour!,9,5,2021,9.3,https://www.imdb.com//title/tt14442444
974,Oden Wouldn't Be Oden If It Wasn't Boiled!,16,5,2021,9.5,https://www.imdb.com//title/tt14571480
975,The Castle on Fire! The Fate of the Kozuki Clan!,22,5,2021,9.3,https://www.imdb.com//title/tt14571500
976,Back to the Present Day! 20 Years Later!,30,5,2021,9.2,https://www.imdb.com//title/tt14571508
977,The Sea Is For Pirates! Raid! To Onigashima,6,6,2021,9.4,https://www.imdb.com//title/tt14571516
978,The Worst Generation Charges in! The Battle of the Stormy Sea,13,6,2021,9.4,https://www.imdb.com//title/tt14778798
979,Good Luck!? Leader Kin'emon's Plot,20,6,2021,8.9,https://www.imdb.com//title/tt14879984
980,A Tearful Promise! The Kidnapped Momonosuke!,27,6,2021,9.1,https://www.imdb.com//title/tt14935948
981,A New Member! Knight of the Sea Jinbe!,4,7,2021,9.1,https://www.imdb.com//title/tt14941394
982,Kaido's Trump Card - Introducing the Tobi Roppo,11,7,2021,9.5,https://www.imdb.com//title/tt14984112
983,The Samurai Warriors' Earnestness! The Straw Hats Land at Onigashima,18,7,2021,8.4,https://www.imdb.com//title/tt15024164
984,Luffy Goes Out of Control?! Sneaking into Kaido's Banquet,25,7,2021,7.5,https://www.imdb.com//title/tt15024166
985,Thinking of O-Tama - Luffy's Furious Strike,1,8,2021,7.8,https://www.imdb.com//title/tt15112596
986,Fighting Music! The Ability to Attack Luffy!,8,8,2021,7.6,https://www.imdb.com//title/tt15116336
987,The Failing Dream? The Plot to Lure Sanji!,15,8,2021,8.1,https://www.imdb.com//title/tt15192826
988,Arrival of Reinforcements! Captain of the Whitebeard Pirates!,22,8,2021,8.8,https://www.imdb.com//title/tt15192830
989,Oath of Man! Fierce Battle of the Brachiotank,29,8,2021,8.2,https://www.imdb.com//title/tt15192832
990,Thunder Bagua! The Appearance of Kaido's Son,5,9,2021,8.9,https://www.imdb.com//title/tt15192836
991,Enemy or Ally? Luffy and Yamato!,12,9,2021,7.9,https://www.imdb.com//title/tt15355072
992,Desire to be Oden! Yamato's Dream!,19,9,2021,8.9,https://www.imdb.com//title/tt15428886
993,Explosive?! The Handcuffs that Shackle Yamato's Freedom!,26,9,2021,7.8,https://www.imdb.com//title/tt15452268
994,The Scabbards Face-off - Kikunojo vs. Kanjuro,3,10,2021,9.0,https://www.imdb.com//title/tt15500334
995,Raid! Inheriting Oden's Will,10,10,2021,9.5,https://www.imdb.com//title/tt15566072
996,Onigashima in Tumult! Luffy's All-Out War Begins!,23,10,2021,9.2,https://www.imdb.com//title/tt15717762
997,"The Battle Under the Moon! The Berserker, Sulong the Moon Lion!",30,10,2021,8.9,https://www.imdb.com//title/tt15758608
998,Zeus' Treason?! The Cornered Nami!,7,11,2021,8.9,https://www.imdb.com//title/tt15858442
999,I'll Protect You! Yamato Meets Momonosuke!,14,11,2021,8.2,https://www.imdb.com//title/tt15989500
1000,Overwhelming Strength! The Straw Hats Come Together!,21,11,2021,9.4,https://www.imdb.com//title/tt16152400
1001,A Risky Invitation! A Plot to Eliminate Queen!,28,11,2021,8.9,https://www.imdb.com//title/tt16253472
1002,A New Rivalry! Nami and Ulti!,5,12,2021,7.7,https://www.imdb.com//title/tt16343158
1003,"A Heroic Blade! Akazaya vs. Kaido, Again Once More!",12,12,2021,8.2,https://www.imdb.com//title/tt16409672
1004,An Inherited Technique! Unleashing Oden's Secret Swordplay!,18,12,2021,8.7,https://www.imdb.com//title/tt16481334
1005,The Power of Ice Oni! A New Version of the Plague Rounds!,9,1,2023,6.6,https://www.imdb.com//title/tt16987356
1006,I Won't Forgive Him! Chopper's Determination!,16,1,2022,6.6,https://www.imdb.com//title/tt17057722
1007,Zoro's Pursuit! Ice Oni Tag!,23,1,2022,6.5,https://www.imdb.com//title/tt17323738
1008,Nami Surrenders?! Ulti's Fierce Headbutt!,30,1,2022,7.2,https://www.imdb.com//title/tt17527372
1009,Sasaki's Onslaught! Armored Division vs. Yamato!,6,2,2022,7.0,https://www.imdb.com//title/tt17888006
1010,Eliminate the Ice Oni! Chopper's Fire Trick!,13,2,2022,8.0,https://www.imdb.com//title/tt18233460
1011,It's Not Okay! The Spider Lures Sanji!,20,2,2022,7.7,https://www.imdb.com//title/tt18285208
1012,A Turnaround Move! The Flames of Marco the Phoenix!,27,2,2022,7.6,https://www.imdb.com//title/tt18340636
1013,Yamato's Past! The Man Who Came for an Emperor of the Sea!,6,3,2022,8.8,https://www.imdb.com//title/tt18482450
1014,Marco's Tears! The Bond of the Whitebeard Pirates!,17,4,2022,8.3,https://www.imdb.com//title/tt19722088
1015,Straw Hat Luffy! The Man Who Will Become the King of the Pirates!,24,4,2022,9.7,https://www.imdb.com//title/tt19811660
1016,The Battle of the Monsters! The Three Stubborn Captains!,8,5,2022,9.2,https://www.imdb.com//title/tt20123178
1017,Barrage of Powerful Techniques! The Fierce Attacks of the Worst Generation!,15,5,2022,9.5,https://www.imdb.com//title/tt20236974
1018,Kaido Laughs! The Emperors of the Sea vs. the New Generation!,22,5,2022,9.0,https://www.imdb.com//title/tt20240964
1019,Otama's Secret Plan! Operation Kibi Dango!,29,5,2022,7.7,https://www.imdb.com//title/tt20240968
1020,Sanji's Scream! An SOS Echoes Over the Island!,5,6,2022,7.6,https://www.imdb.com//title/tt20240972
1021,Spank Strikes! Sanji's Woman-trouble!,12,6,2022,7.7,https://www.imdb.com//title/tt20603586
1022,"No Regrets! Luffy and Boss, a Master-Disciple Bond!",19,6,2022,7.7,https://www.imdb.com//title/tt21080704
1023,All Set! Chopperphage Nebulizer!,3,7,2022,7.5,https://www.imdb.com//title/tt21211224
1024,Oden Appears! The Confused Hearts of the Akazaya Members,10,7,2022,7.7,https://www.imdb.com//title/tt21248864
1025,The Worst Generation Gets Wiped Out?! The Emperors' Deadly Attack!,17,7,2022,9.0,https://www.imdb.com//title/tt21301430
1026,The Supernovas Strike Back! The Mission to Tear Apart the Emperors!,24,7,2022,9.5,https://www.imdb.com//title/tt21357656
1027,Defend Luffy! Zoro and Law's Sword Technique!,31,7,2023,9.5,https://www.imdb.com//title/tt21405938
1028,Surpass the Emperor of the Sea! Luffy Strikes Back with an Iron Fist!,7,8,2022,9.5,https://www.imdb.com//title/tt21480058
1029,A Faint Memory! Luffy and Red-Haired's Daughter Uta!,14,8,2022,7.0,https://www.imdb.com//title/tt21626102
1030,The Oath of the New Era! Luffy and Uta!,21,8,2022,7.5,https://www.imdb.com//title/tt21808640
1031,Nami's Scream - The Desperate Death Race!,4,9,2022,7.7,https://www.imdb.com//title/tt21859800
1032,The Dawn of the Land of Wano - The All-Out Battle Heats Up!,11,9,2022,7.6,https://www.imdb.com//title/tt21981660
1033,The Conclusion! Luffy's Accelerating Fist of the Supreme King,18,9,2022,9.5,https://www.imdb.com//title/tt22050490
1034,Luffy Defeated! The Straw Hats in Jeopardy?!,25,9,2022,7.7,https://www.imdb.com//title/tt22170812
1035,The Animal Kingdom Pirates Trample Down! The End of the Kozuki Clan!,2,10,2022,7.7,https://www.imdb.com//title/tt22405322
1036,Fight Against the Dark Night - The Commander-in-Chief of Wano Country Sounds Off,16,10,2022,9.0,https://www.imdb.com//title/tt22698148
1037,Believe in Luffy! The Alliance's Counterattack Begins!,23,10,2022,7.2,https://www.imdb.com//title/tt22812978
1038,Nami's Lethal Attack! O-Tama's Desperate Challenge!,30,10,2022,8.3,https://www.imdb.com//title/tt23018866
1039,A Dramatic Increase of Allies! Straw Hats Fight Back!,6,11,2022,7.7,https://www.imdb.com//title/tt23144218
1040,A Helmsman's Pride - An Angry Jinbe!,12,11,2022,8.4,https://www.imdb.com//title/tt23470588
1041,Showdown Battles of the Monsters! Yamato and Franky,19,11,2022,7.3,https://www.imdb.com//title/tt23650632
1042,The Predator's Trap - Black Maria's Temptation,26,11,2022,7.1,https://www.imdb.com//title/tt23777620
1043,Slash the Nightmare - Brook Draws His Freezing Sword!,3,12,2022,8.1,https://www.imdb.com//title/tt23853394
1044,"Clutch! A Demon Incarnate, Robin!",10,12,2022,9.3,https://www.imdb.com//title/tt24057288
1045,A Spell! Kid and Zoro Facing Threats!,17,12,2022,9.1,https://www.imdb.com//title/tt24247648
1046,Taking a Chance! The Two Arms Go into Battle!,8,1,2023,9.2,https://www.imdb.com//title/tt24895396
1047,Rise to Dawn! The Peach Colored Dragon Rages!,14,1,2023,7.8,https://www.imdb.com//title/tt25970434
1048,For the Future! Yamato and the Great Swordsmen's Pledge!,21,1,2023,9.0,https://www.imdb.com//title/tt26258362
1049,Luffy Soars! Revenge Against the King of the Beasts!,28,1,2023,9.3,https://www.imdb.com//title/tt26448430
1050,Two Dragons Face Off! Momonosuke's Determination!,4,2,2023,8.2,https://www.imdb.com//title/tt26542293
1051,A Legend All Over Again! Luffy's Fist Roars in the Sky,12,2,2023,9.1,https://www.imdb.com//title/tt26659651
1052,The Situation Has Grown Tense! The End of Onigashima!,18,2,2023,8.0,https://www.imdb.com//title/tt26732391
1053,Sanji's Mutation - The Two Arms in Crisis!,25,2,2023,7.9,https://www.imdb.com//title/tt26765749
1054,Death to Your Partner! Killer's Deadly Gamble!,18,3,2023,8.8,https://www.imdb.com//title/tt26928373
1055,A Shadowy Figure Pulls the Strings! Onigashima in Flames,25,3,2023,7.4,https://www.imdb.com//title/tt27201294
1056,A Countercharge! Law and Kid's Return-Attack Combination,1,4,2023,8.7,https://www.imdb.com//title/tt27303977
1057,For Luffy - Sanji and Zoro's Oath,8,4,2023,8.5,https://www.imdb.com//title/tt27418789
1058,The Onslaught of Kazenbo: Orochi's Evil Clutches Close in,15,4,2023,7.6,https://www.imdb.com//title/tt27458432
1059,Zoro's Hardship - A Monster! King the Wildfire,23,4,2023,8.3,https://www.imdb.com//title/tt27542695
1060,Secrets of Enma! The Cursed Sword Entrusted to Zoro,29,4,2023,9.1,https://www.imdb.com//title/tt27590650
1061,The Strike of an Ifrit! Sanji vs. Queen,7,5,2023,9.5,https://www.imdb.com//title/tt27647886
1062,The Three-Sword Style of the Supreme King! Zoro vs. King,21,5,2023,9.7,https://www.imdb.com//title/tt27715317
1063,Luffy on the Move! The Turning Point of a New Era!,27,5,2023,8.1,https://www.imdb.com//title/tt27830669
1064,Shuron Hakke! A Lawless Dragon Closing in on Luffy,3,6,2023,8.7,https://www.imdb.com//title/tt27880449
1065,"The Destruction of the Alliance?! Fire up, the Will of the New Generation!",10,6,2023,8.3,https://www.imdb.com//title/tt27953251
1066,The Top Billing is Coming! Deadly Attack of Shockwave and Magnetism,25,6,2023,9.5,https://www.imdb.com//title/tt28069649
1067,Towards A New Era! Conclusion! The Brats' Resolution,1,7,2023,9.2,https://www.imdb.com//title/tt28220214
1068,Moon Princess Echoes! The Final Phase of the Land of Wano,8,7,2023,8.9,https://www.imdb.com//title/tt28277911
1069,There is Only One Winner - Luffy vs. Kaido,16,7,2023,9.2,https://www.imdb.com//title/tt28345575
1070,Luffy is Defeated?! The Determination of Those Left Behind,30,7,2023,9.2,https://www.imdb.com//title/tt28453133
1071,Luffy's Peak: Attained! Gear Fifth,6,8,2023,9.1,https://www.imdb.com//title/tt28475739
1072,The Ridiculous Power! GEAR 5 in Full Play,13,8,2023,9.3,https://www.imdb.com//title/tt28598913
1073,No Way Out! A Hellish Scene on Onigasima,20,8,2023,7.7,https://www.imdb.com//title/tt28638079
1074,Believe in Momo - Luffy's Final Powerful Technique!,3,9,2023,9.4,https://www.imdb.com//title/tt28704920
1075,20 Years Worth of Prayers! Take Back Wano Country,10,9,2023,9.0,https://www.imdb.com//title/tt28970499
1076,The World That Luffy Wants,16,9,2023,9.4,https://www.imdb.com//title/tt29082210
1077,Closing the Curtain! Winner - Straw Hat Luffy!,23,9,2023,8.5,https://www.imdb.com//title/tt29123172
1078,"The Shogun of the Land of Wano, Kozuki Momonosuke",1,10,2023,8.6,https://www.imdb.com//title/tt29295465
1079,The Morning Arrives! Luffy and Everyone's Relaxation!,14,10,2023,8.3,https://www.imdb.com//title/tt29418901
1080,The Festival Banquet! New Emperors of the Sea,22,10,2023,8.8,https://www.imdb.com//title/tt29488634
1081,The World Will Burn! The Onslaught of a Navy Admiral,29,10,2023,8.8,https://www.imdb.com//title/tt29612840
1082,The Coming of the New Era! The Red-Haired's Imperial Rage,5,11,2023,8.2,https://www.imdb.com//title/tt29715977
1083,"The World That Moves On! A New Organization, Cross Guild",12,11,2023,7.9,https://www.imdb.com//title/tt29885063
1084,Time to Depart - The Land of Wano and the Straw Hats,19,11,2023,7.9,https://www.imdb.com//title/tt29965047
1085,The Last Curtain! Luffy and Momonosuke's Vow,26,11,2023,8.5,https://www.imdb.com//title/tt30136423
1086,A New Emperor! Buggy the Genius Jester!,3,12,2023,9.1,https://www.imdb.com//title/tt30224164
1087,The War on the Island of Women! A Case Involving Koby the Hero,10,12,2023,9.3,https://www.imdb.com//title/tt30295159
1088,Luffy's Dream,17,12,2023,9.2,https://www.imdb.com//title/tt30413656
1089,Entering a New Chapter! Luffy and Sabo's Paths!,7,1,2024,9.7,https://www.imdb.com//title/tt30673629
1090,A New Island! Future Island Egghead,14,1,2024,8.4,https://www.imdb.com//title/tt30807151
1091,Brimming with the Future! An Adventure on the Island of Science!,21,1,2024,8.3,https://www.imdb.com//title/tt30869313
1092,Bonney's Lamentation! Darkness Lurking on the Future Island,28,1,2024,8.5,https://www.imdb.com//title/tt30989509
1093,The Winner Takes All! Law vs. Blackbeard!,11,2,2024,9.6,https://www.imdb.com//title/tt31158074
1094,The Mystery Deepens! Egghead Labophase,18,2,2024,8.1,https://www.imdb.com//title/tt31241377
1095,The Brain of a Genius - Six Vegapunks!,25,2,2024,8.0,https://www.imdb.com//title/tt31417790
1096,A Forbidden Piece of History! A Theory Concerning a Kingdom,3,3,2024,9.0,https://www.imdb.com//title/tt31495236
1097,The Will of Ohara! The Inherited Research,17,3,2024,8.8,https://www.imdb.com//title/tt31579206
1098,The Eccentric Dream of a Genius!,24,3,2024,8.5,https://www.imdb.com//title/tt31869917
1099,Preparations for Interception! Rob Lucci Strikes,31,3,2024,8.6,https://www.imdb.com//title/tt31924222
1100,Powers on a Different Level! Luffy vs. Lucci!,7,4,2024,9.7,https://www.imdb.com//title/tt31989046
1101,The Strongest Form of Humanity! The Seraphim's Powers,21,4,2024,9.6,https://www.imdb.com//title/tt32113273
1102,Sinister Schemes! The Operation to Escape Egghead,28,4,2024,8.1,https://www.imdb.com//title/tt32193495
1103,Turn Back My Father! Bonney's Futile Wish!,5,5,2024,8.6,https://www.imdb.com//title/tt32244904
1104,A Desperate Situation! The Seraphim's All-out Attack!,12,5,2024,8.8,https://www.imdb.com//title/tt32316087
1105,"A Beautiful Act of Treason! The Spy, Stussy",19,5,2024,8.3,https://www.imdb.com//title/tt32368764
1106,Trouble Occurs! Seek Dr. Vegapunk!,26,5,2024,7.8,https://www.imdb.com//title/tt32429853
1107,A Shudder! The Evil Hand Creeping Up on the Laboratory,2,6,2024,7.4,https://www.imdb.com//title/tt32491106
1108,Incomprehensible! The Seraphim's Rebellion!,9,6,2024,7.4,https://www.imdb.com//title/tt32546324
1109,A Tough Decision! An Unusual United Front!,23,6,2024,9.2,https://www.imdb.com//title/tt32628375
1110,Survive! Deadly Combat with the Strongest Form of Humanity!,30,6,2024,8.1,https://www.imdb.com//title/tt32749439
1111,The Second Ohara! The Mastermind's Ambition!,7,7,2024,8.4,https://www.imdb.com//title/tt32813867
1112,Clash! Shanks vs. Eustass Kid,14,7,2024,9.7,https://www.imdb.com//title/tt32886743
1113,"Run, Koby! A Desperate Escape Strategy!",28,7,2024,8.3,https://www.imdb.com//title/tt33030050
1114,For the Beloved Pupil - The Fist of Vice Admiral Garp!,4,8,2024,9.7,https://www.imdb.com//title/tt33050635
1115,"The Navy Surprised! The Navy Headquarters' Former Admiral, Kuzan",11,8,2024,9.7,https://www.imdb.com//title/tt33070570
1116,Let's Go Get It! Buggy's Big Declaration,18,8,2024,8.3,https://www.imdb.com//title/tt33111671
1117,Sabo Returns - The Shocking Truth to Be Told,1,9,2024,8.2,https://www.imdb.com//title/tt33298168
1118,The Holy Land in Tumult! Sai and Leo's Full-Power Blow!,8,9,2024,9.0,https://www.imdb.com//title/tt33334286
1119,The Entrusted Message! King Cobras Resolve!,15,9,2024,9.4,https://www.imdb.com//title/tt33363353
